Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week
14,10,2025-09-10,11781,0,67.87957680106206,3.808105985119773,184.12788960314606,9.673616750809213,2025,9,37
16,4,2025-09-11,26290,0,75.1499489472075,2.728998249635844,219.58636300542076,4.979726533016759,2025,9,37
36,1,2025-09-12,20563,0,79.72246934551396,3.5900788426078827,171.22111169187895,9.902851706713776,2025,9,37
25,4,2025-09-13,30888,0,31.81332889131901,2.8463204153596102,235.23288353947916,6.564576044630773,2025,9,37
32,4,2025-09-14,32491,0,86.00929295834972,4.08550102966096,169.43961160911036,9.869374713700129,2025,9,37
33,4,2025-09-15,37352,0,27.531885292037597,2.137790405728181,191.58873995742118,7.803205343950562,2025,9,38
45,17,2025-09-16,26676,0,61.56667745254459,2.0943018817311065,171.0743445692133,5.944640717366891,2025,9,38
36,9,2025-09-17,5300,0,55.4730156958304,2.2542710613564827,211.84528050181868,6.246663834718909,2025,9,38
20,19,2025-09-18,42463,0,37.741285938844264,2.5059079861579745,197.76377405728365,5.743328962709635,2025,9,38
18,13,2025-09-19,49942,0,44.154459315779135,2.094088397712335,187.43139847751277,6.008662246698668,2025,9,38
38,4,2025-09-20,26008,0,33.15486266311215,2.1790417230283676,197.51334825947836,7.879215194209821,2025,9,38
3,5,2025-09-21,25221,0,54.05809558570027,2.765141231836618,192.12404538439753,4.099630634449223,2025,9,38
23,13,2025-09-22,34334,0,22.840874205644816,2.2494767044631394,235.51655230942478,9.80578695255591,2025,9,39
32,16,2025-09-23,48518,0,91.11322202369243,4.0051844416869775,162.4266498863284,8.61116832998658,2025,9,39
45,5,2025-09-24,25301,0,33.07898680292762,2.134668472401577,229.31814212891163,9.646055770328426,2025,9,39
16,8,2025-09-25,12307,0,90.88142051647588,4.26982361721359,215.53295838909565,8.30525836417447,2025,9,39
5,16,2025-09-26,34251,0,89.08619201072027,4.1770988598524355,184.8320377344329,6.886201951102425,2025,9,39
4,1,2025-09-27,39157,0,56.13417657261494,2.5209609147016003,241.9102061155443,5.138364733280257,2025,9,39
21,6,2025-09-28,13882,1,59.818056977207384,2.178817631923018,167.69456206455934,7.097929285248675,2025,9,39
40,11,2025-09-29,15040,0,44.15308324275851,2.263837612889308,181.02882877565253,8.270173298543135,2025,9,40
14,16,2025-09-30,11141,0,99.74996799804242,3.397720591660733,187.48410665384486,9.125096183896787,2025,9,40
39,5,2025-10-01,10969,0,73.66177524721788,3.5022893499621954,214.77962810907286,5.944786547075909,2025,10,40
31,16,2025-10-02,18162,0,96.14466287484417,2.7889569651895063,244.64113450220535,7.0628847804603705,2025,10,40
14,7,2025-10-03,14131,0,53.183747551054246,2.7420841707420016,209.3447862727951,7.719885177490157,2025,10,40
6,19,2025-10-04,10037,0,90.6413263546229,3.328753171215963,235.63060856267708,7.531556890681726,2025,10,40
12,1,2025-10-05,27378,0,55.85877065736536,2.7640701101679737,240.49732897263328,4.314236660664394,2025,10,40
16,9,2025-10-06,19693,0,89.346309768105,4.335798736471543,196.64637126368612,6.900362995256138,2025,10,41
17,18,2025-10-07,31626,0,30.474124759588772,2.956579447257724,197.24341267739408,8.854187843437668,2025,10,41
45,13,2025-10-08,7451,1,70.94835414148073,2.549534371936325,174.99977472764394,8.81382303424957,2025,10,41
23,15,2025-10-09,5024,0,74.29628118713174,2.3649121163424485,210.15865143513665,7.042853171400859,2025,10,41
14,3,2025-10-10,10962,0,72.49365578291419,3.579270483481886,162.00278226643124,9.714138294414626,2025,10,41
7,10,2025-10-11,40324,0,55.76220944314749,2.8166540399115396,213.43287314676826,8.957381667573452,2025,10,41
32,9,2025-10-12,36415,0,74.71328880246367,2.4719870814619367,239.28971096315337,8.423961431155876,2025,10,41
15,13,2025-10-13,29016,0,39.157048065327444,2.689538811587483,226.0785688210981,7.093604673790322,2025,10,42
44,16,2025-10-14,21444,0,67.6678875597669,2.7697039326511326,214.91883773384552,7.544058068835719,2025,10,42
17,3,2025-10-15,45443,0,64.33879395594633,3.5645836774011466,233.8403993497106,5.339411096489199,2025,10,42
41,15,2025-10-16,21506,1,45.46716177043415,2.436703750637576,222.98151651055278,7.1944416142652186,2025,10,42
44,17,2025-10-17,43384,0,82.30910471849836,3.832009412789306,202.96620090478663,7.1561308748347905,2025,10,42
34,14,2025-10-18,48062,0,26.469765236694478,2.7622056701983,202.10643698162383,5.216574781433743,2025,10,42
5,7,2025-10-19,36693,0,33.7151729033656,3.2207739765794505,160.7003138864585,9.706889818551574,2025,10,42
45,16,2025-10-20,29248,0,57.69200316955502,3.6370975246677535,193.44147469659964,5.468512893600798,2025,10,43
27,8,2025-10-21,47690,0,91.33893583400766,3.359050267986924,202.24494597001092,4.625334826240879,2025,10,43
23,4,2025-10-22,9089,0,66.01276436223579,3.6555838548874307,196.9917023895521,6.802055245787928,2025,10,43
40,15,2025-10-23,7472,0,87.36534807513544,2.8064887595875314,227.60138781796974,8.11644122750794,2025,10,43
14,5,2025-10-24,48237,0,61.40557753180747,4.408624798162501,166.09620322033942,5.170911205349273,2025,10,43
15,13,2025-10-25,45218,0,82.83647748887567,3.147474304022336,229.48989106144785,5.097349478889824,2025,10,43
43,6,2025-10-26,40732,0,46.063791579650015,2.8048340244959613,224.16627668228307,5.568821953529043,2025,10,43
33,5,2025-10-27,13104,0,85.21138537501103,2.740984903094015,240.08223271839682,5.816304328265431,2025,10,44
31,17,2025-10-28,22694,0,52.134885645261505,2.1067374241416204,187.3454992674283,5.477200316693227,2025,10,44
35,7,2025-10-29,29730,0,64.70649291294848,3.7120146725560375,167.6543389031615,6.824191932957358,2025,10,44
17,6,2025-10-30,39980,0,34.07051932241288,2.6562881928599262,225.86285869672696,4.109578630736326,2025,10,44
28,2,2025-10-31,14454,0,93.63464192844452,4.3973255158064415,208.84308517810484,4.525100164519205,2025,10,44
19,11,2025-11-01,44560,0,76.116729554982,2.5261118634419795,221.24923482589537,8.3761868343556,2025,11,44
23,7,2025-11-02,14554,0,88.70838553195031,3.3237279842134266,249.67404708691652,6.4740396147557595,2025,11,44
32,8,2025-11-03,30513,1,36.629032572434596,3.8386767495860608,169.45397496217043,6.161903152155054,2025,11,45
40,5,2025-11-04,46471,0,25.414748421538917,4.175288237052518,191.10516054741376,4.062668690004217,2025,11,45
13,18,2025-11-05,35985,0,46.97674106488118,2.391152232055566,169.2696792724169,5.789307261115467,2025,11,45
20,16,2025-11-06,29762,0,61.334831276394546,4.463503851242583,236.062318724407,8.927118252452342,2025,11,45
35,14,2025-11-07,45428,0,84.18959063672281,4.266872463294204,151.69810253901974,6.042203588141692,2025,11,45
5,12,2025-11-08,6702,0,51.818113240487065,4.4071244155688305,163.52231181339116,9.782160721076902,2025,11,45
9,17,2025-11-09,22038,0,41.59666599208465,4.131676898854099,174.78702709707756,6.339753661258568,2025,11,45
29,5,2025-11-10,27219,0,49.80360899323044,4.194173070083911,227.132320393239,6.784773407707593,2025,11,46
6,14,2025-11-11,9271,0,76.28859283689246,3.4970722897829076,212.84542028680485,8.811456819852697,2025,11,46
25,6,2025-11-12,32397,1,46.89744775608136,4.113275157793456,188.8612331943651,9.898145819514937,2025,11,46
31,15,2025-11-13,13955,0,98.33325010841133,3.3350333946582427,165.87003031844918,6.229580801568139,2025,11,46
22,7,2025-11-14,34602,1,33.99832709765917,3.345542926532912,182.16086960262382,4.719616664210583,2025,11,46
2,14,2025-11-15,49227,0,80.24768997072022,3.4064502297524815,224.34202588808662,7.138343786852876,2025,11,46
45,18,2025-11-16,36545,0,67.13308899059385,4.490794812257634,188.19516991834834,7.550565169373119,2025,11,46
5,1,2025-11-17,28116,1,38.64764801252334,2.260987100344057,196.25953322848744,9.756738818350001,2025,11,47
27,6,2025-11-18,11674,0,80.28909097125428,4.01402494623955,210.86260151683956,6.483535093084921,2025,11,47
25,3,2025-11-19,22469,0,55.803216844628096,2.683281307805419,241.2887543170251,4.544862388292074,2025,11,47
8,5,2025-11-20,10446,0,74.59186204344162,2.9030677064943555,175.010526734397,7.905608391415249,2025,11,47
1,12,2025-11-21,25760,0,72.98057961317137,2.20133314326507,194.7996567109601,4.12667275313854,2025,11,47
20,11,2025-11-22,6963,0,28.8514746598453,2.878934453460174,181.03213449207044,6.552509664210026,2025,11,47
44,13,2025-11-23,47745,0,87.19864198893978,4.476906742841771,196.61869248409255,6.4578797941570105,2025,11,47
23,16,2025-11-24,15466,0,74.51799251026551,2.9926731545700886,219.64615576728983,5.528914517796153,2025,11,48
32,18,2025-11-25,32262,0,82.44693701093317,3.6742197999306168,198.20640954377131,9.78585433770453,2025,11,48
11,17,2025-11-26,10177,0,55.8212667971255,2.3017829704038446,233.4536345316416,6.420450487539861,2025,11,48
39,17,2025-11-27,16160,0,35.604937736223725,4.3062430243716925,205.32580993405043,9.368242688176851,2025,11,48
24,11,2025-11-28,42340,0,46.09708189978652,4.069363449866997,188.57651719061693,7.090663286179152,2025,11,48
11,10,2025-11-29,12543,0,92.1175382715405,2.9657357604923664,228.23210660781422,8.923217003629334,2025,11,48
29,16,2025-11-30,46675,0,95.04148814811427,2.871158331681914,193.13239030233774,6.708371335962145,2025,11,48
26,2,2025-12-01,21626,0,58.54931188218302,3.0806675087837783,201.55526361388098,9.949223118776716,2025,12,49
16,17,2025-12-02,44278,1,43.90364601195153,3.0031454571362466,249.46703614441805,7.840174387153174,2025,12,49
35,10,2025-12-03,34607,0,78.42488992867982,2.6451270118697283,228.64317290999907,4.935682023631363,2025,12,49
20,13,2025-12-04,25299,0,81.27944082130199,4.477115685415032,235.51421857410742,4.0385849325528,2025,12,49
3,12,2025-12-05,22221,1,85.23730379255315,4.026366139261848,209.28510280587136,9.573402199755572,2025,12,49
1,15,2025-12-06,8323,0,22.48670485779968,2.669808148768875,184.8216466557905,8.12080498127711,2025,12,49
1,7,2025-12-07,47305,0,20.778709791730652,4.454312002567322,249.12696131422607,4.637744026039192,2025,12,49
17,13,2025-12-08,15615,0,48.5724502625482,2.038825345117198,174.40200960395106,8.460921716727242,2025,12,50
2,12,2025-12-09,6432,0,32.19972942212078,3.094744091823543,237.2816946010846,5.362891625608681,2025,12,50
29,12,2025-12-10,28238,1,84.39854868112916,3.4237129926530434,241.13013346726143,8.855382350425028,2025,12,50
20,2,2025-12-11,45423,0,62.62750828629138,2.0939665552791116,231.75547811470193,7.659536028422449,2025,12,50
6,5,2025-12-12,13431,0,86.02785010894382,2.4025929767595033,161.40840165531287,4.741959870029054,2025,12,50
8,2,2025-12-13,13330,0,34.153046139530815,2.6453277054632425,235.41130070213316,4.425694775502329,2025,12,50
29,13,2025-12-14,49153,0,70.17781670894621,3.8005676442657323,216.3777939610808,6.796708001523116,2025,12,50
33,3,2025-12-15,13611,0,66.41376726682185,4.349358822163188,218.08239747654306,9.621360748054311,2025,12,51
3,11,2025-12-16,18872,0,47.230264067141476,3.561337717169829,228.6531577070608,7.387796177469359,2025,12,51
35,16,2025-12-17,39930,0,61.36650404462092,3.40665397752573,199.05373371624117,8.554653193412577,2025,12,51
5,1,2025-12-18,11486,0,67.12220296997748,3.3418977999394928,176.71572005751426,6.816839875364095,2025,12,51
27,19,2025-12-19,41870,0,91.15902436286572,2.876759124527504,207.4932177365453,6.3044835683257,2025,12,51
44,11,2025-12-20,28258,0,24.451070780494717,4.069285865342993,160.86754549420874,8.933244995825532,2025,12,51
12,9,2025-12-21,48186,0,85.86990934598084,3.351918595590648,217.48051052609645,6.780319296550302,2025,12,51
20,14,2025-12-22,6168,0,98.4125111424758,2.5752579483093068,198.29409347306097,4.849256245586584,2025,12,52
45,9,2025-12-23,5415,0,78.54200464869061,2.342078020410195,200.23309509295302,5.647122947674447,2025,12,52
20,7,2025-12-24,15905,0,78.98775858086323,4.4637812871546725,168.58220940195235,7.368300469244124,2025,12,52
9,16,2025-12-25,10243,0,37.43794379520769,2.0436830375550046,154.1282828005501,6.415462825432584,2025,12,52
39,3,2025-12-26,21533,0,61.84586247593097,4.3336000749745125,211.12697845853356,6.1983574618935515,2025,12,52
4,19,2025-12-27,32020,0,76.47522561466123,2.5457582529507774,215.88309424840202,8.012585377977576,2025,12,52
19,4,2025-12-28,27908,0,68.18248034823361,3.643873831704119,199.8291952409382,7.8179224353393915,2025,12,52
38,7,2025-12-29,10899,0,50.810528569342466,2.7538313139953283,226.57312859463855,5.8841566582163125,2025,12,1
27,12,2025-12-30,38606,0,95.20947280446039,4.149526029699539,206.3716224257721,6.156559629296923,2025,12,1
45,18,2025-12-31,43912,0,61.11893931102988,3.3586133054540213,234.81960168372143,8.512398663574366,2025,12,1
43,5,2026-01-01,14888,0,97.59006923484228,2.352644389954323,178.8118594913352,9.527725491406013,2026,1,1
13,10,2026-01-02,20935,0,65.11005452019384,2.674587501122751,174.31083309031155,5.945288499184111,2026,1,1
13,12,2026-01-03,12466,0,83.4706757346342,2.8007964339243987,176.11453333968376,5.751265416289821,2026,1,1
22,8,2026-01-04,20095,0,79.36184825230562,4.214805910975244,153.0518475263332,5.591680119118067,2026,1,1
28,19,2026-01-05,16193,1,72.86590201543413,3.9168460467650483,240.06240725048468,4.849041397472733,2026,1,2
45,15,2026-01-06,6320,0,21.156867660304872,4.0739682815271685,249.91865652470034,6.2630453529764925,2026,1,2
22,1,2026-01-07,17227,0,26.1943320400244,2.130630469603631,231.65225494036517,7.096036698690814,2026,1,2
43,3,2026-01-08,22907,0,66.51874305637133,3.446955513683159,191.2596093489904,7.224599532570108,2026,1,2
19,18,2026-01-09,43002,0,92.94251373882267,4.4979423262866165,185.39335561111642,8.146182021592498,2026,1,2
8,18,2026-01-10,49838,0,68.09133334902758,3.9629990976332854,227.46825678678678,4.315311011697338,2026,1,2
8,2,2026-01-11,43912,1,38.87967966702658,2.301769203474786,200.9945108952221,7.368452426929533,2026,1,2
42,5,2026-01-12,5552,0,45.617472129243765,3.6970454185183717,243.94578497880406,5.529933771350697,2026,1,3
26,1,2026-01-13,25140,0,69.85278992642175,3.863309552237958,177.9579645432038,5.434740979600875,2026,1,3
26,10,2026-01-14,25055,0,67.76435724920138,3.2856208898035213,182.38179864305917,8.738355578173206,2026,1,3
23,10,2026-01-15,38367,0,96.45623281720837,2.196882869433605,249.88249107152689,4.920863459258625,2026,1,3
43,5,2026-01-16,20098,0,62.32676512060392,2.0867155880158923,247.81747639356473,5.974600892053823,2026,1,3
13,18,2026-01-17,29061,1,48.40119055785916,4.344524243098376,238.51917551573501,7.825830141423491,2026,1,3
28,15,2026-01-18,36054,0,61.999420539313455,2.6437849136965466,190.46286876201157,7.857240220089032,2026,1,3
9,8,2026-01-19,19800,0,82.89871866166413,2.947420317546125,233.76127350267424,4.288527617749154,2026,1,4
20,17,2026-01-20,47124,0,63.22910446271013,3.9881938524637626,178.33932032242302,4.435353102042978,2026,1,4
19,12,2026-01-21,30579,0,46.08420402301711,3.723151866793608,175.47546707536458,7.9321795151594285,2026,1,4
39,12,2026-01-22,6982,0,47.08968408840627,4.421414250085838,204.64376581649452,9.718906460199719,2026,1,4
12,1,2026-01-23,45598,0,80.54494553938804,2.2320980005279187,236.02628931775573,9.991018681540014,2026,1,4
15,4,2026-01-24,40765,0,25.315862148902546,3.767298935198068,159.7473209040151,9.922659006336985,2026,1,4
31,8,2026-01-25,22070,0,41.98042209396099,2.205572131944174,206.53058875837326,6.109481280207409,2026,1,4
14,1,2026-01-26,35886,0,32.243007232683325,2.0004137412528618,210.97383568730774,5.4508615115273145,2026,1,5
11,15,2026-01-27,49374,0,95.5740506557785,2.3005755654693685,207.9797760724914,4.591896125180831,2026,1,5
26,18,2026-01-28,39527,0,27.20754105345428,3.5418146206980934,171.84972740576305,5.954960978179037,2026,1,5
42,1,2026-01-29,44791,0,80.65468876770053,3.690481873943604,156.41291447531373,5.66112186902172,2026,1,5
27,11,2026-01-30,34513,0,70.43404555753362,3.09584968102396,239.49918773219844,7.460777268058399,2026,1,5
11,2,2026-01-31,27592,0,70.6243520536777,2.1151767743435608,207.45124051863428,6.212712981890913,2026,1,5
38,1,2026-02-01,28618,1,81.0746421718308,3.585148477636227,226.7904433205524,5.389179443500177,2026,2,5
34,12,2026-02-02,20409,0,52.03903776590348,2.2145436939662253,186.44370012981796,7.675269530634822,2026,2,6
43,16,2026-02-03,14529,0,52.05946919978192,2.3543158294159943,154.25022700135008,5.938405998087078,2026,2,6
19,10,2026-02-04,29154,0,43.09646257899645,3.2814392119270672,175.95653091850735,6.121840960564333,2026,2,6
6,18,2026-02-05,37882,0,67.82000295085285,2.8509331786871193,157.336565938054,7.590643188522821,2026,2,6
38,15,2026-02-06,49917,0,94.38442016882065,3.1618848181908517,157.82412504812686,4.70931136159351,2026,2,6
42,17,2026-02-07,21952,0,93.9186559512745,3.587692259067981,171.44593448281177,8.645494916435412,2026,2,6
28,10,2026-02-08,20701,0,76.23685377451082,2.400017590403492,213.35781342749735,9.792606464625361,2026,2,6
1,3,2026-02-09,14745,0,92.49486168264401,4.232716849227519,231.77709189699902,6.944959489909968,2026,2,7
35,16,2026-02-10,29335,0,97.08150626846147,3.3987001616156003,232.13570309273027,7.359153520559993,2026,2,7
40,6,2026-02-11,7689,0,83.6083954402233,2.055233188828214,243.7756528934653,6.307857590284597,2026,2,7
8,3,2026-02-12,7988,0,52.6266663154677,3.5711321043346524,215.63815970142906,9.74030943868082,2026,2,7
7,9,2026-02-13,40919,0,58.65799730653641,3.157947329435128,151.9860941585589,4.79766706658752,2026,2,7
11,11,2026-02-14,49487,0,94.50055360764789,3.7540977786896406,187.74024351143123,8.881131163034908,2026,2,7
39,13,2026-02-15,14013,0,73.60064602197681,3.960084057343862,161.14604468742905,7.902554971251982,2026,2,7
4,18,2026-02-16,44113,0,85.65551689489402,4.347112133474823,227.74647472198157,8.748977635736457,2026,2,8
25,4,2026-02-17,8574,0,29.289122859633423,4.495864485687499,161.96891043429926,9.702757459173279,2026,2,8
12,8,2026-02-18,37480,1,35.51211320725153,3.374042483678567,160.59224545754407,6.976913864136464,2026,2,8
26,13,2026-02-19,12838,0,47.52867738583751,3.4037708828210613,152.82086316339607,5.729982174905265,2026,2,8
38,10,2026-02-20,33363,0,35.0592524447642,2.0561131274390156,245.55027819911948,8.677069835665016,2026,2,8
12,2,2026-02-21,36368,0,92.51720517212321,4.162926183715826,228.57100573030863,9.06742303717457,2026,2,8
43,8,2026-02-22,37228,0,37.35124375979773,2.071794983856303,183.33108176870428,8.117531412505679,2026,2,8
37,6,2026-02-23,33639,0,64.57469714643969,3.5816620175026053,187.64393367977024,9.094009623280005,2026,2,9
24,16,2026-02-24,19823,1,26.836309611958164,2.246442446860575,155.9428428712223,8.381963863056345,2026,2,9
16,18,2026-02-25,28510,0,32.3969477219095,2.714596510266141,165.7916926026768,9.74483812293562,2026,2,9
13,17,2026-02-26,43333,0,39.793210797696396,2.3508238827768135,181.145137382027,7.424086199275223,2026,2,9
25,6,2026-02-27,9435,0,98.63147211875089,2.3434857202813526,188.78679887326973,6.282840479212714,2026,2,9
4,13,2026-02-28,43418,0,83.76510056031296,2.186502455792326,211.99764136702504,8.083122881229908,2026,2,9
11,14,2026-03-01,25553,0,73.88440470156553,2.794704954963759,185.033235038797,4.414686095397483,2026,3,9
32,10,2026-03-02,12436,0,93.30095870798415,3.059128361131984,245.46005138342144,6.99034426049173,2026,3,10
7,11,2026-03-03,41476,0,96.49669274940918,3.1611829820803967,184.27942099843742,8.64040305577264,2026,3,10
11,13,2026-03-04,39477,0,56.285833142299936,3.0992700986677684,244.15953599678932,5.013783101177864,2026,3,10
28,12,2026-03-05,29244,1,46.21515595541024,3.3092300857381938,222.9859691892257,6.402442566620428,2026,3,10
41,9,2026-03-06,47721,0,45.22522614834194,4.149467322967352,239.98975408223416,6.101720197040114,2026,3,10
23,4,2026-03-07,6692,1,22.858328166515882,3.5794915392654376,220.31571849269994,6.009814209597973,2026,3,10
45,7,2026-03-08,20523,0,42.37104749810703,2.043214177424532,206.8584037021415,7.903759534481181,2026,3,10
23,2,2026-03-09,37326,0,48.40367737549951,2.4323806956007967,200.9082783908252,6.984976461961034,2026,3,11
28,7,2026-03-10,47205,0,22.951907155898688,2.872374555372032,179.13381717133728,8.783891828976724,2026,3,11
43,9,2026-03-11,5125,0,90.60838524951167,4.372609272162192,179.8173986434391,4.347096434816639,2026,3,11
26,5,2026-03-12,6199,0,87.82853886397949,2.1951984936248126,172.3205844003428,6.72345539637219,2026,3,11
25,15,2026-03-13,43860,0,40.12007359475223,3.7752981560112038,188.55408289214722,4.083992329781483,2026,3,11
29,18,2026-03-14,21375,0,84.20471202476683,2.0827328293621825,162.69730080843706,5.325158887258134,2026,3,11
19,4,2026-03-15,7711,0,83.69695032653715,2.9063429225049147,188.76050654695987,8.652255220078619,2026,3,11
33,19,2026-03-16,37437,0,46.801020778804045,3.925371909284358,233.37437469524642,4.636305582966767,2026,3,12
36,7,2026-03-17,33022,0,75.76544309048754,2.8598233410958813,237.02922862278692,4.633475704258401,2026,3,12
14,8,2026-03-18,14182,1,43.18862704241076,3.075705149966164,214.28303729236032,6.408630546521776,2026,3,12
14,17,2026-03-19,32641,0,25.622098871015993,4.2632613206685726,175.68098005531,8.661649747318837,2026,3,12
35,13,2026-03-20,34530,0,60.38382671431829,2.1654227282982452,174.0349478523577,7.828137258279826,2026,3,12
30,11,2026-03-21,27612,1,55.06616327032474,3.319155813025253,177.79289043293014,8.690531681493015,2026,3,12
28,1,2026-03-22,10995,0,31.052233161550316,2.915593896477946,200.00392260206144,4.297290571154601,2026,3,12
17,2,2026-03-23,45950,0,59.244266959206755,4.409529178792577,247.64444789914316,7.3823542475716435,2026,3,13
3,17,2026-03-24,43270,0,95.95005966055331,3.984224573545645,160.91844869683376,6.719755992039532,2026,3,13
16,5,2026-03-25,17920,0,78.51145177513041,2.305191943416347,200.0512094431796,9.376127975733024,2026,3,13
30,6,2026-03-26,27144,0,79.10978479566353,4.31852439180643,218.2244361432449,8.424035894512137,2026,3,13
29,7,2026-03-27,23882,0,80.60406360658322,2.5280332436344217,174.5660900255721,6.546046290139083,2026,3,13
45,15,2026-03-28,7565,0,79.57070458148365,2.21204410883705,246.91122762696406,7.323094782571417,2026,3,13
15,19,2026-03-29,28373,0,21.592114832048537,3.3539831994862306,184.9021728827895,6.548999874478712,2026,3,13
25,16,2026-03-30,48557,0,93.97527485551453,3.841578924940698,243.23556115490032,6.6468817047211,2026,3,14
38,13,2026-03-31,10024,0,86.41102115510186,3.79012722374053,209.73554303307753,7.804494170939692,2026,3,14
42,5,2026-04-01,29691,0,41.96635259464021,3.3351401721934906,150.40794326738248,5.299208729452811,2026,4,14
38,3,2026-04-02,38799,0,64.21948038693043,3.2318436860492565,181.11121380996278,5.999103114723164,2026,4,14
23,3,2026-04-03,6241,0,69.20047439625337,4.423859743257881,152.15486447219598,5.6749535683566945,2026,4,14
25,19,2026-04-04,39510,0,30.555602329299603,4.051397104423744,188.14757300462475,8.804814419671416,2026,4,14
42,14,2026-04-05,43477,0,40.317070148570195,3.7466000953575986,243.2534031460067,9.6516610621449,2026,4,14
7,16,2026-04-06,27383,0,21.860034822732164,2.488028658899105,227.9017020362454,6.485803584476591,2026,4,15
22,17,2026-04-07,16830,0,89.11613760434123,4.049426727566628,212.01321308006675,4.462607005206251,2026,4,15
17,4,2026-04-08,33975,0,21.992405579696033,3.874451858790072,203.85520439303858,4.561305895735625,2026,4,15
18,13,2026-04-09,31551,0,45.495667028869356,4.480066499444167,187.25819231887095,6.39753372003245,2026,4,15
41,8,2026-04-10,45928,0,26.259719435697846,2.3324877698353133,171.15397031307313,6.369906851781509,2026,4,15
10,19,2026-04-11,28267,0,82.51247409368418,3.788238489870095,156.25249178135485,4.876938367381397,2026,4,15
10,5,2026-04-12,17375,0,93.99862184569503,4.447707982583814,169.01466667248928,8.842740504214326,2026,4,15
7,2,2026-04-13,26513,0,65.02524958542338,3.1564825681111746,185.15200827307444,7.000808587019574,2026,4,16
38,15,2026-04-14,9403,0,31.165345384665734,3.8335261085650316,201.99911166295672,4.65435917386127,2026,4,16
27,2,2026-04-15,9897,0,64.65286866288812,4.438426626363576,170.44038956678568,4.592321251016587,2026,4,16
33,11,2026-04-16,5163,0,81.62729915621429,3.368712234764991,247.43285905684075,6.6757869036691915,2026,4,16
1,13,2026-04-17,41078,0,77.47329641810404,3.7476039867577535,157.68501467062904,4.7010187795043725,2026,4,16
44,10,2026-04-18,22379,0,79.3375204693244,2.05021202503024,159.47918036050606,7.3671767218755875,2026,4,16
34,3,2026-04-19,35030,0,42.333907404278214,3.2991627640661108,218.26023619203247,6.31009380917924,2026,4,16
4,5,2026-04-20,34870,0,25.89900180673938,2.6395010151048552,225.5061578297234,9.518046054001871,2026,4,17
17,3,2026-04-21,34482,0,31.917091083876016,2.328111605876355,247.24514690624383,6.5134606126858205,2026,4,17
4,6,2026-04-22,36058,1,96.44051880631525,3.7714952117033196,203.04442214738384,7.68658097843458,2026,4,17
43,13,2026-04-23,31871,0,69.08111896767849,2.0977237222708545,166.59339282622818,8.868124906344313,2026,4,17
26,10,2026-04-24,31379,0,78.23196846911404,4.262162878942645,243.79289547711915,5.817256787041312,2026,4,17
4,19,2026-04-25,7251,0,91.92516734244847,3.294434149677106,248.02343934087816,7.071331000153691,2026,4,17
1,8,2026-04-26,48860,0,88.22036532410335,3.620575287973447,242.3513907680835,4.725639914903392,2026,4,17
7,18,2026-04-27,28674,0,37.472147977529524,2.633586997815666,237.16561785047878,6.596616386182677,2026,4,18
30,3,2026-04-28,11590,1,24.644803568700297,2.4554825467232306,157.75741045842548,6.254927942958991,2026,4,18
9,17,2026-04-29,36432,0,94.01025606907669,2.609384052780035,235.48731157747764,6.569134436774453,2026,4,18
35,8,2026-04-30,45426,0,98.53346341102056,2.5807324775107334,245.32268990066882,4.644461474174946,2026,4,18
8,10,2026-05-01,27127,0,65.38753548111802,4.16125407073363,205.23144778429037,6.390404092512313,2026,5,18
24,2,2026-05-02,43015,0,91.07215318702237,3.968348503656121,227.25878139646647,9.221600962064992,2026,5,18
19,12,2026-05-03,12715,0,38.54528397718027,4.13184133531008,216.08956406414433,9.622330564828914,2026,5,18
36,6,2026-05-04,8817,0,28.883096367188106,3.8371801091459954,178.8058123148675,5.450364054724712,2026,5,19
43,2,2026-05-05,34493,0,59.98535499267312,3.6088759036610534,208.7519809365552,5.803007726144665,2026,5,19
27,3,2026-05-06,22454,0,84.89467355870288,3.3196867243266706,238.9373451767707,4.057338965839917,2026,5,19
32,17,2026-05-07,9600,0,72.37228985922658,2.663704565949772,199.63852805590915,4.693485665828716,2026,5,19
14,7,2026-05-08,29690,0,70.98561345150122,3.7634073943177895,209.01453428365545,6.070717868922294,2026,5,19
18,5,2026-05-09,47750,0,21.396712658013293,2.3414610130463167,203.1463724973772,8.110652483002909,2026,5,19
28,1,2026-05-10,38762,0,45.3994313892073,3.2776538589178017,178.24048773042279,5.753225394096482,2026,5,19
29,8,2026-05-11,42499,0,95.15966292179851,2.48818692126404,214.366310845868,4.4523835165209755,2026,5,20
16,12,2026-05-12,27452,0,30.741883161353876,3.2618982621986463,200.94700364536033,8.385206461304055,2026,5,20
35,14,2026-05-13,12670,0,78.10927561497235,2.7347685321858872,173.25459947767504,6.800592229924252,2026,5,20
31,16,2026-05-14,26151,0,80.74489230464357,2.1336991738412157,239.53781523196523,7.11518324199815,2026,5,20
4,10,2026-05-15,22341,0,78.6266594553831,3.259272532159949,245.00457939359575,5.956150497611548,2026,5,20
37,15,2026-05-16,34604,1,99.14279152801411,2.454575521749881,155.53726552817756,7.678265141577897,2026,5,20
17,15,2026-05-17,13287,0,52.73665690815398,2.402887581422883,212.23487568006132,9.34467601114412,2026,5,20
39,10,2026-05-18,23538,0,74.57547137672154,2.960914744194247,191.50456902451955,7.3225508217069235,2026,5,21
